,comment,upper_count,lemmatized,polarity_score,label
964,"two questions arise (in mind) video: where exactly line justifying capital punishment why? if daughters burned alive house case cited prenatal (unborn womb), difference severity crime?",0,"two question arise (in mind) video: where exactly line justify capital punishment why? if daughter burn alive house case cite prenatal (unborn womb), difference severity crime?",0.175,1
965,"i'm hard time deciding stance actually this, case, ""justice"" ever goal comes morality? is increasing everyone's well-being much possible goal? i've always thought well-being goal always avoid ""stealing"" well-being give someone else.",0,"i'm hard time decide stance actually this, case, ""justice"" ever goal come morality? be increase everyone's well-being much possible goal? i've always think well-being goal always avoid ""stealing"" well-being give someone else.",-0.09722222222222222,0
966,"honestly death penalty, find act vengeance rather justice, believe that, truly support something believe done, must willing yourself, think ever able life, even monster, along commandment hold close heart, thou shall not kill",5,"honestly death penalty, find act vengeance rather justice, believe that, truly support something believe done, must willing yourself, think ever able life, even monster, along commandment hold close heart, thou shall not kill",0.45,1
967,still think wrong. suffering loved ones mentioned applies parents murderer. people change. believe therapy could help many murderes.,2,still think wrong. suffer loved one mention applies parent murderer. people change. believe therapy could help many murderes.,0.2333333333333333,1
968,ever considered without parole cheaper torture-rapist-murderers? expensive appeals account.,0,ever consider without parole cheap torture-rapist-murderers? expensive appeal account.,-0.5,0
969,really love prageru. every opinion various issues coincides channel is.,1,really love prageru. every opinion various issue coincides channel is.,0.25,1
970,"seen sides arguement comments section, conclusion: best method dealing murderer depends case-by-case country's judicial system public opinion.",2,"see side arguement comment section, conclusion: best method deal murderer depend case-by-case country's judicial system public opinion.",0.5,1
971,as democrat find constantly agreeing,1,a democrat find constantly agree,0.0,0
972,"(the main argument someone could innocently convicted) video actually changed mind. dont think easy giving penalty, serious criminals really deserve it. and course happen cases absolute proof guilty",2,"(the main argument someone could innocently convicted) video actually change mind. dont think easy give penalty, serious criminal really deserve it. and course happen case absolute proof guilty",0.08333333333333334,1
973,quite frankly i’m penalty. but cases i’d favor leaving someone solitary confinement rest lives least darker parts mind that’d probably immoral killing guy,0,quite frankly i’m penalty. but case i’d favor leave someone solitary confinement rest live least darker part mind that’d probably immoral kill guy,-0.3,0
974,"honestly, i’d support death penalty efficient cheaper, you’re gonna keep someone row 40 years, might well let live prison.",0,"honestly, i’d support death penalty efficient cheaper, you’re gonna keep someone row 40 years, might well let live prison.",0.36818181818181817,1
975,"an eye eye... personally, murdered family members were, i'd killer way. ""suffer prison"" - believe really do. majority time, murderers regret crimes live rest lives misery it; get somewhere live, rent-free, get food clothes protection guards... even get tv education gyms libraries. justice? think not.",5,"an eye eye... personally, murder family member were, i'd killer way. ""suffer prison"" - believe really do. majority time, murderer regret crime live rest life misery it; get somewhere live, rent-free, get food clothes protection guards... even get tv education gym libraries. justice? think not.",0.11818181818181818,1
976,"""it seems absurd laws expression public will, detest punish murder, commit themselves, order public assassination remove citizens murder"".",0,"""it seem absurd law expression public will, detest punish murder, commit themselves, order public assassination remove citizen murder"".",-0.16666666666666666,0
