,comment,upper_count,lemmatized,polarity_score,label
544,"this is what happens when people bully. if he wasn't bullied this probably would have never happened. people don't do cruel things for no reason, he had a harsh life and his mom passed away before this happened. i'm not saying what he did is okay but there's always a reason to everything.",0,"this be what happen when people bully. if he wasn't bully this probably would have never happened. people don't do cruel thing for no reason, he have a harsh life and his mom pass away before this happened. i'm not say what he do be okay but there's always a reason to everything.",-0.2333333333333333,0
545,it's save to say he's never getting out off jail haha,0,it's save to say he's never get out off jail haha,0.05,1
546,this is just a tragedy all around,0,this be just a tragedy all around,0.0,0
547,bullying is bad schools should take action against bullying....still it doesn't mean you get the right to kill people when you get bullied,0,bullying be bad school should take action against bullying....still it doesn't mean you get the right to kill people when you get bully,-0.15669642857142854,0
548,"damn, never seen an hot judge before",0,"damn, never see an hot judge before",0.25,1
549,"a prime example of why teachers should be allowed to bring their own firearms for their protection and the protection of students. obviously not on their hip or something stupid like that, but put up, in a locked drawer or gun case. gun control will never, and can never work in the united states. other countries don't have this problem typically because their citizens were rarely armed to begin with. there will always be guns in america, and all that trying to restrict citizens from owning them is going to do is make the gap between a citizen and a criminal even wider. if someone wants to kill, they will, regardless of even having a gun, and we live in a world where getting a hold of a firearm illegally is typically faster and easier than a legal counterpart. criminals do not follow laws, that is what makes them criminals. passing gun control laws makes criminals need less guns to do the same job. i wish people would just spend a few hours looking at statistics, because i'm certain that they would find more than expected to back my claims up here.",27,"a prime example of why teacher should be allow to bring their own firearm for their protection and the protection of students. obviously not on their hip or something stupid like that, but put up, in a locked drawer or gun case. gun control will never, and can never work in the united states. other country don't have this problem typically because their citizen be rarely arm to begin with. there will always be gun in america, and all that try to restrict citizen from own them be go to do be make the gap between a citizen and a criminal even wider. if someone want to kill, they will, regardless of even have a gun, and we live in a world where get a hold of a firearm illegally be typically faster and easy than a legal counterpart. criminal do not follow laws, that be what make them criminals. pass gun control law make criminal need less gun to do the same job. i wish people would just spend a few hour look at statistics, because i'm certain that they would find more than expect to back my claim up here.",0.0014249639249639262,1
550,i don’t how the lawyer who was defending crux can sleep at night,1,i don’t how the lawyer who be defend crux can sleep at night,0.0,0
551,"i mean....the judge is ""fire moji""",1,"i mean....the judge be ""fire moji""",0.0,0
552,"i saw some girl calling cruz cute, and that he is ""100% innocent because he was set up"". this is the type of shit that makes me lose my faith in humanity, and quite frankly, i have.",2,"i saw some girl call cruz cute, and that he be ""100% innocent because he be set up"". this be the type of shit that make me lose my faith in humanity, and quite frankly, i have.",0.26666666666666666,1
553,"damn, that judge could indict the hell out of me",0,"damn, that judge could indict the hell out of me",0.0,0
554,no don’t kill him because if you kill him it’s not going to solve anything put him in prison for life so he can suffer what he did don’t put him out his misery let him suffer,0,no don’t kill him because if you kill him it’s not go to solve anything put him in prison for life so he can suffer what he do don’t put him out his misery let him suffer,0.0,0
